dataset,method,importance_method,pool_factor,ndcg@5,recall@5,avg_tokens,compression_ratio,pool_time_s,score_time_s,seed,model
syntheticDocQA_energy_test,none,n/a,1,0.9382114374637603,0.98,1117.6223132036848,0.0,2.6226043701171875e-06,4.4866042137146,,colmodernvbert
syntheticDocQA_energy_test,random,n/a,2,0.9182114374637603,0.98,558.3275332650973,0.5004327251979774,,,,colmodernvbert
syntheticDocQA_energy_test,hierarchical,n/a,2,0.9419021397829056,0.98,558.3275332650973,0.5004327251979774,173.82801628112793,4.36127495765686,,colmodernvbert
syntheticDocQA_energy_test,weighted_hierarchical,self_similarity,2,0.9423403775691986,0.98,558.3275332650973,0.5004327251979774,182.30587196350098,4.7566211223602295,,colmodernvbert
syntheticDocQA_energy_test,split_allocate,self_similarity,2,0.9419021397829056,0.98,558.3275332650973,0.5004327251979774,67.12062573432922,4.624415159225464,,colmodernvbert
syntheticDocQA_energy_test,importance_weighted_distance,self_similarity,2,0.9405928421020507,0.98,558.3275332650973,0.5004327251979774,49.133060932159424,4.682760000228882,,colmodernvbert
syntheticDocQA_energy_test,weighted_hierarchical,centroid_distance,2,0.9419021397829056,0.98,558.3275332650973,0.5004327251979774,182.30981492996216,4.876346826553345,,colmodernvbert
syntheticDocQA_energy_test,split_allocate,centroid_distance,2,0.9256522071361541,0.97,558.3275332650973,0.5004327251979774,66.76041793823242,4.5102972984313965,,colmodernvbert
syntheticDocQA_energy_test,importance_weighted_distance,centroid_distance,2,0.9380336117744446,0.97,558.3275332650973,0.5004327251979774,48.98230767250061,4.533032417297363,,colmodernvbert
syntheticDocQA_energy_test,random,n/a,4,0.9221625518798828,0.95,279.16376663254863,0.7502163625989887,,,,colmodernvbert
syntheticDocQA_energy_test,hierarchical,n/a,4,0.9332114374637603,0.98,279.16376663254863,0.7502163625989887,162.15474033355713,3.38571834564209,,colmodernvbert
syntheticDocQA_energy_test,weighted_hierarchical,self_similarity,4,0.9349589729309082,0.98,279.16376663254863,0.7502163625989887,166.39552068710327,3.611609697341919,,colmodernvbert
syntheticDocQA_energy_test,split_allocate,self_similarity,4,0.9369021397829056,0.98,279.16376663254863,0.7502163625989887,55.27882432937622,3.320499897003174,,colmodernvbert
syntheticDocQA_energy_test,importance_weighted_distance,self_similarity,4,0.9343429094552994,0.97,279.16376663254863,0.7502163625989887,38.276933431625366,3.421940565109253,,colmodernvbert
syntheticDocQA_energy_test,weighted_hierarchical,centroid_distance,4,0.9332114374637603,0.98,279.16376663254863,0.7502163625989887,166.53926610946655,3.605475664138794,,colmodernvbert
syntheticDocQA_energy_test,split_allocate,centroid_distance,4,0.9380336117744446,0.97,279.16376663254863,0.7502163625989887,55.305357694625854,3.293349504470825,,colmodernvbert
syntheticDocQA_energy_test,importance_weighted_distance,centroid_distance,4,0.9380336117744446,0.97,279.16376663254863,0.7502163625989887,38.056779861450195,3.4260504245758057,,colmodernvbert
syntheticDocQA_energy_test,random,n/a,8,0.8313635098934173,0.94,139.08188331627431,0.8755555596258691,,,,colmodernvbert
syntheticDocQA_energy_test,hierarchical,n/a,8,0.915136798620224,0.97,139.08188331627431,0.8755555596258691,156.42995929718018,3.456786632537842,,colmodernvbert
syntheticDocQA_energy_test,weighted_hierarchical,self_similarity,8,0.900136798620224,0.96,139.08188331627431,0.8755555596258691,159.33530044555664,3.602205753326416,,colmodernvbert
syntheticDocQA_energy_test,split_allocate,self_similarity,8,0.8821393305063248,0.94,139.08188331627431,0.8755555596258691,49.15728545188904,3.2106246948242188,,colmodernvbert
syntheticDocQA_energy_test,importance_weighted_distance,self_similarity,8,0.9208300328254699,0.98,139.08188331627431,0.8755555596258691,32.58107566833496,3.4693777561187744,,colmodernvbert
syntheticDocQA_energy_test,weighted_hierarchical,centroid_distance,8,0.9118843340873718,0.97,139.08188331627431,0.8755555596258691,159.25082683563232,3.5171890258789062,,colmodernvbert
syntheticDocQA_energy_test,split_allocate,centroid_distance,8,0.9208300328254699,0.97,139.08188331627431,0.8755555596258691,49.02881193161011,3.2056586742401123,,colmodernvbert
syntheticDocQA_energy_test,importance_weighted_distance,centroid_distance,8,0.9182114374637603,0.98,139.08188331627431,0.8755555596258691,32.56305909156799,3.547830104827881,,colmodernvbert
